Failure_ID,Device_Type,Brand,Model_Name,Usage_Duration,Failure_Type,Warranty_Status,Repair_Cost,Customer_Rating,Comments
FAIL06441,Smartphone,Samsung,Model-765,59.0,Overheating,Yes,771.83,1.4,Had to replace
FAIL06442,Smartwatch,Apple,Model-798,43.0,Battery Issue,Yes,2988.93,1.9,Perfect repair
FAIL06443,Laptop,Samsung,Model-868,18.0,Screen Crack,Yes,1539.06,2.9,Had to replace
FAIL06444,Tablet,Apple,Model-224,23.0,Software Crash,Yes,2305.1,2.8,Very bad service
FAIL06445,Gaming Console,Samsung,Model-588,32.0,Overheating,Yes,4642.85,3.7,nan
FAIL06446,Smartwatch,Lenovo,Model-152,35.0,Overheating,Yes,573.42,3.8,Had to replace
FAIL06447,Gaming Console,HP,Model-691,55.0,Overheating,No,3276.6,3.6,Perfect repair
FAIL06448,Smartwatch,HP,Model-654,35.0,Speaker Malfunction,Yes,4040.32,3.6,Very bad service
FAIL06449,Smartphone,Apple,Model-245,2.0,Screen Crack,No,690.34,2.8,Perfect repair
FAIL06450,Gaming Console,Lenovo,Model-266,24.0,Speaker Malfunction,Yes,3268.35,2.8,nan
FAIL06451,Laptop,Apple,Model-867,26.0,Speaker Malfunction,No,4174.98,1.4,Fixed quickly
FAIL06452,Gaming Console,Samsung,Model-130,55.0,Battery Issue,No,1112.99,1.0,nan
FAIL06453,Smartwatch,HP,Model-145,44.0,Speaker Malfunction,Yes,761.01,4.4,Very bad service
FAIL06454,Laptop,Samsung,Model-356,54.0,Software Crash,Yes,419.06,1.0,nan
FAIL06455,Smartphone,Sony,Model-228,,Overheating,Yes,,,Had to replace
FAIL06456,Gaming Console,Apple,Model-923,42.0,Screen Crack,Yes,2128.39,1.8,Had to replace
FAIL06457,Laptop,HP,Model-657,26.0,Speaker Malfunction,Yes,2547.01,3.2,Not satisfied
FAIL06458,Gaming Console,Sony,Model-443,44.0,Screen Crack,Yes,584.58,4.7,Perfect repair
FAIL06459,Smartphone,Apple,Model-538,4.0,Battery Issue,No,667.67,2.5,Very bad service
FAIL06460,Smartphone,HP,Model-411,22.0,Overheating,No,3402.59,4.2,Very bad service
FAIL06461,Smartphone,Sony,Model-689,51.0,Battery Issue,Yes,2120.77,3.3,Not satisfied
FAIL06462,Smartphone,Samsung,Model-634,16.0,Speaker Malfunction,Yes,4217.81,2.7,Fixed quickly
FAIL06463,Laptop,Samsung,Model-659,56.0,Screen Crack,Yes,3956.72,1.6,Not satisfied
FAIL06464,Laptop,HP,Model-289,30.0,Battery Issue,No,3949.6,1.7,Perfect repair
FAIL06465,Smartphone,OnePlus,Model-235,2.0,Overheating,No,4317.28,2.2,Perfect repair
FAIL06466,Smartwatch,Dell,Model-421,37.0,Speaker Malfunction,Yes,4252.25,4.6,Very bad service
FAIL06467,Laptop,Dell,Model-616,18.0,Speaker Malfunction,No,2761.0,1.7,nan
FAIL06468,Smartphone,Apple,Model-393,19.0,Overheating,No,1508.16,4.1,Fixed quickly
FAIL06469,Laptop,Apple,Model-347,30.0,Battery Issue,No,2858.32,1.4,nan
FAIL06470,Gaming Console,Lenovo,Model-964,9.0,Screen Crack,Yes,1259.52,4.3,Very bad service
FAIL06471,Smartwatch,Lenovo,Model-231,31.0,Overheating,Yes,1040.11,1.3,Had to replace
FAIL06472,Smartphone,Lenovo,Model-266,18.0,Battery Issue,Yes,2580.12,1.9,Perfect repair
FAIL06473,Smartwatch,Sony,Model-363,45.0,Software Crash,Yes,3152.23,1.9,Fixed quickly
FAIL06474,Laptop,OnePlus,Model-192,5.0,Battery Issue,Yes,2309.83,4.3,Not satisfied
FAIL06475,Laptop,Sony,Model-448,10.0,Battery Issue,Yes,4051.0,3.3,Fixed quickly
FAIL06476,Gaming Console,OnePlus,Model-355,38.0,Software Crash,No,2962.49,3.6,Had to replace
FAIL06477,Smartphone,Lenovo,Model-136,22.0,Overheating,Yes,4891.83,4.3,Not satisfied
FAIL06478,Smartphone,Samsung,Model-577,49.0,Overheating,No,933.3,4.0,nan
FAIL06479,Tablet,Dell,Model-731,40.0,Battery Issue,Yes,1629.86,1.1,nan
FAIL06480,Gaming Console,Apple,Model-466,16.0,Software Crash,No,446.3,2.3,Very bad service
FAIL06481,Smartwatch,Lenovo,Model-799,23.0,Screen Crack,Yes,2546.26,2.1,Had to replace
FAIL06482,Smartphone,Dell,Model-715,,Battery Issue,No,,,Very bad service
FAIL06483,Tablet,Sony,Model-299,10.0,Screen Crack,Yes,3290.79,1.0,Very bad service
FAIL06484,Smartwatch,Dell,Model-979,11.0,Speaker Malfunction,No,1323.46,1.1,Perfect repair
FAIL06485,Laptop,Samsung,Model-670,28.0,Overheating,No,3800.65,1.8,nan
FAIL06486,Laptop,Apple,Model-466,30.0,Battery Issue,No,294.98,1.9,Not satisfied
FAIL06487,Gaming Console,Samsung,Model-374,37.0,Battery Issue,Yes,1750.25,1.7,Perfect repair
FAIL06488,Laptop,Apple,Model-422,25.0,Software Crash,No,4662.12,1.3,Had to replace
FAIL06489,Laptop,Samsung,Model-523,27.0,Software Crash,No,437.57,3.6,Had to replace
FAIL06490,Tablet,Sony,Model-378,,Speaker Malfunction,Yes,,,Not satisfied
FAIL06491,Smartwatch,OnePlus,Model-243,47.0,Software Crash,No,1719.96,3.5,Had to replace
FAIL06492,Smartwatch,HP,Model-853,10.0,Screen Crack,No,285.93,2.8,Not satisfied
FAIL06493,Tablet,Lenovo,Model-849,38.0,Software Crash,No,4511.59,4.4,Very bad service
FAIL06494,Smartwatch,Samsung,Model-767,34.0,Software Crash,Yes,2202.38,2.1,Perfect repair
FAIL06495,Smartwatch,Samsung,Model-917,29.0,Battery Issue,Yes,2228.85,4.9,Had to replace
FAIL06496,Gaming Console,Lenovo,Model-495,17.0,Software Crash,No,3475.49,3.2,Not satisfied
FAIL06497,Smartphone,OnePlus,Model-399,27.0,Battery Issue,Yes,2395.88,4.9,Very bad service
FAIL06498,Smartwatch,Dell,Model-571,53.0,Screen Crack,Yes,3906.85,3.6,Not satisfied
FAIL06499,Smartwatch,Sony,Model-726,50.0,Speaker Malfunction,No,2880.52,2.0,Fixed quickly
FAIL06500,Smartwatch,HP,Model-340,,Speaker Malfunction,No,,,Had to replace
,Laptop,HP,Model-305,27.0,Battery Issue,Yes,3230.2,1.6,Fixed quickly
FAIL06502,Tablet,Apple,Model-885,38.0,Speaker Malfunction,Yes,529.02,2.7,nan
FAIL06503,Gaming Console,OnePlus,Model-847,10.0,Software Crash,Yes,2511.55,2.3,Very bad service
,Laptop,Apple,Model-415,16.0,Overheating,Yes,1769.59,2.0,Fixed quickly
FAIL06505,Tablet,HP,Model-267,50.0,Overheating,No,2071.72,1.8,Very bad service
FAIL06506,Gaming Console,HP,Model-442,6.0,Overheating,Yes,3404.59,4.3,Not satisfied
FAIL06507,Laptop,Lenovo,Model-498,,Overheating,Yes,,,Had to replace
FAIL06508,Gaming Console,Sony,Model-537,25.0,Software Crash,No,268.72,3.2,Had to replace
FAIL06509,Smartwatch,HP,Model-226,49.0,Screen Crack,No,4388.27,3.4,nan
FAIL06510,Laptop,Apple,Model-294,17.0,Screen Crack,No,4276.67,2.7,Not satisfied
FAIL06511,Laptop,Apple,Model-674,,Speaker Malfunction,Yes,,,Fixed quickly
FAIL06512,Smartphone,Dell,Model-478,32.0,Software Crash,Yes,3575.97,4.2,Perfect repair
FAIL06513,Smartwatch,HP,Model-779,14.0,Speaker Malfunction,No,4431.7,3.0,Perfect repair
FAIL06514,Smartwatch,Sony,Model-410,4.0,Speaker Malfunction,Yes,1683.08,4.2,Not satisfied
FAIL06515,Laptop,Lenovo,Model-451,32.0,Screen Crack,Yes,834.12,4.6,Fixed quickly
FAIL06516,Laptop,Samsung,Model-876,17.0,Overheating,No,3504.93,5.0,Perfect repair
FAIL06517,Tablet,Apple,Model-172,25.0,Battery Issue,Yes,1827.25,4.9,Had to replace
FAIL06518,Smartphone,Samsung,Model-546,59.0,Software Crash,Yes,1438.41,2.0,Perfect repair
FAIL06519,Laptop,Apple,Model-976,,Overheating,No,,,Very bad service
FAIL06520,Gaming Console,Sony,Model-160,14.0,Speaker Malfunction,Yes,809.61,2.4,Had to replace
FAIL06521,Tablet,Samsung,Model-926,6.0,Battery Issue,Yes,3004.61,3.8,Fixed quickly
FAIL06522,Laptop,Dell,Model-849,11.0,Overheating,Yes,4380.54,1.8,Fixed quickly
FAIL06523,Smartwatch,Lenovo,Model-441,28.0,Screen Crack,No,3473.28,2.1,Very bad service
FAIL06524,Smartphone,Sony,Model-677,9.0,Software Crash,Yes,2600.36,4.9,Fixed quickly
FAIL06525,Tablet,Apple,Model-930,8.0,Screen Crack,No,2484.2,3.4,Very bad service
FAIL06526,Gaming Console,HP,Model-656,30.0,Speaker Malfunction,No,1660.14,1.8,Fixed quickly
FAIL06527,Tablet,Lenovo,Model-733,44.0,Speaker Malfunction,No,3820.16,2.6,Perfect repair
,Smartphone,Samsung,Model-900,38.0,Overheating,No,4681.27,2.4,Had to replace
FAIL06529,Smartphone,HP,Model-323,58.0,Speaker Malfunction,No,2424.52,1.9,Had to replace
FAIL06530,Tablet,OnePlus,Model-430,16.0,Battery Issue,No,4427.9,1.2,Had to replace
FAIL06531,Gaming Console,Apple,Model-603,20.0,Battery Issue,No,209.45,4.9,nan
FAIL06532,Tablet,Samsung,Model-125,10.0,Speaker Malfunction,Yes,1029.49,2.5,Very bad service
FAIL06533,Smartwatch,Samsung,Model-257,53.0,Overheating,No,354.77,3.2,Fixed quickly
FAIL06534,Tablet,OnePlus,Model-627,35.0,Battery Issue,No,2720.83,2.6,Perfect repair
FAIL06535,Laptop,Lenovo,Model-820,7.0,Software Crash,No,1716.64,3.8,Perfect repair
FAIL06536,Laptop,OnePlus,Model-572,10.0,Overheating,No,4227.41,4.0,Very bad service
FAIL06537,Gaming Console,Samsung,Model-571,21.0,Overheating,Yes,3442.34,4.6,Fixed quickly
FAIL06538,Laptop,OnePlus,Model-237,30.0,Battery Issue,Yes,3133.96,2.3,Very bad service
FAIL06539,Laptop,Sony,Model-797,44.0,Speaker Malfunction,No,714.62,4.9,nan
FAIL06540,Tablet,Sony,Model-744,6.0,Screen Crack,Yes,1462.09,4.2,Had to replace
FAIL06541,Tablet,OnePlus,Model-256,34.0,Software Crash,No,3654.83,1.8,Had to replace
FAIL06542,Smartphone,Sony,Model-906,12.0,Screen Crack,No,1088.88,3.0,Perfect repair
FAIL06543,Laptop,Sony,Model-227,42.0,Overheating,Yes,3526.86,2.4,nan
FAIL06544,Laptop,Lenovo,Model-847,11.0,Battery Issue,Yes,4513.37,3.0,Perfect repair
,Smartphone,Apple,Model-867,55.0,Speaker Malfunction,Yes,4362.64,2.2,Very bad service
FAIL06546,Smartphone,OnePlus,Model-723,4.0,Overheating,No,248.55,2.0,Fixed quickly
FAIL06547,Gaming Console,Dell,Model-227,23.0,Software Crash,No,4416.02,4.0,Very bad service
FAIL06548,Smartphone,Apple,Model-825,33.0,Overheating,Yes,1527.93,3.1,nan
FAIL06549,Smartphone,OnePlus,Model-652,33.0,Software Crash,No,2232.06,3.2,Fixed quickly
FAIL06550,Laptop,Lenovo,Model-723,14.0,Speaker Malfunction,No,2700.08,2.7,Perfect repair
,Smartwatch,Samsung,Model-399,,Software Crash,Yes,,,Very bad service
FAIL06552,Gaming Console,OnePlus,Model-904,3.0,Software Crash,Yes,3181.64,1.2,Very bad service
FAIL06553,Gaming Console,Sony,Model-364,52.0,Battery Issue,No,4190.81,4.1,Perfect repair
FAIL06554,Tablet,Lenovo,Model-645,44.0,Speaker Malfunction,Yes,3510.17,4.2,Had to replace
FAIL06555,Gaming Console,Samsung,Model-437,18.0,Overheating,Yes,1270.31,2.6,Had to replace
FAIL06556,Smartphone,Sony,Model-374,35.0,Overheating,No,4602.59,1.3,Very bad service
FAIL06557,Gaming Console,HP,Model-661,53.0,Speaker Malfunction,Yes,3503.09,4.1,Not satisfied
FAIL06558,Gaming Console,HP,Model-436,4.0,Screen Crack,Yes,768.61,2.8,Very bad service
FAIL06559,Tablet,Sony,Model-522,8.0,Speaker Malfunction,Yes,3676.34,3.5,Fixed quickly
,Tablet,HP,Model-184,7.0,Speaker Malfunction,No,267.03,4.2,Fixed quickly
FAIL06561,Gaming Console,Lenovo,Model-627,37.0,Software Crash,No,3161.55,1.7,Very bad service
FAIL06562,Laptop,Sony,Model-517,44.0,Software Crash,Yes,4630.84,2.5,Very bad service
FAIL06563,Smartphone,Dell,Model-402,26.0,Software Crash,No,2916.92,3.8,Not satisfied
FAIL06564,Smartphone,Samsung,Model-951,11.0,Overheating,Yes,1603.72,2.4,Perfect repair
FAIL06565,Smartphone,Apple,Model-854,57.0,Battery Issue,No,4942.67,2.5,Not satisfied
FAIL06566,Tablet,Apple,Model-393,50.0,Screen Crack,Yes,4061.85,4.0,Not satisfied
FAIL06567,Smartphone,Lenovo,Model-678,17.0,Software Crash,No,1314.61,4.0,Perfect repair
FAIL06568,Laptop,Apple,Model-941,5.0,Screen Crack,No,453.94,3.4,Fixed quickly
FAIL06569,Smartphone,Sony,Model-515,46.0,Screen Crack,No,4833.84,2.6,Perfect repair
FAIL06570,Tablet,Sony,Model-271,50.0,Battery Issue,No,272.82,2.6,Perfect repair
FAIL06571,Laptop,Lenovo,Model-479,13.0,Battery Issue,Yes,3414.73,2.2,Not satisfied
FAIL06572,Gaming Console,Dell,Model-802,20.0,Overheating,No,4917.56,1.3,Perfect repair
FAIL06573,Smartwatch,Sony,Model-556,35.0,Speaker Malfunction,No,1299.24,1.2,Not satisfied
FAIL06574,Laptop,Lenovo,Model-113,18.0,Battery Issue,Yes,4637.21,4.7,Very bad service
FAIL06575,Tablet,Lenovo,Model-390,14.0,Software Crash,No,2163.5,1.5,nan
FAIL06576,Laptop,OnePlus,Model-765,13.0,Speaker Malfunction,Yes,1254.77,3.5,Very bad service
FAIL06577,Laptop,Apple,Model-743,22.0,Screen Crack,No,501.68,2.1,nan
FAIL06578,Tablet,HP,Model-421,13.0,Overheating,Yes,3045.54,3.5,Not satisfied
FAIL06579,Smartwatch,Samsung,Model-484,54.0,Speaker Malfunction,Yes,3507.67,3.8,Very bad service
FAIL06580,Gaming Console,Sony,Model-981,5.0,Battery Issue,Yes,3262.66,4.1,Fixed quickly
FAIL06581,Tablet,Apple,Model-485,46.0,Screen Crack,No,3065.13,1.4,Not satisfied
FAIL06582,Gaming Console,Samsung,Model-153,53.0,Speaker Malfunction,No,3143.76,1.4,Perfect repair
FAIL06583,Gaming Console,OnePlus,Model-231,25.0,Battery Issue,No,2613.43,4.2,Not satisfied
FAIL06584,Smartphone,Samsung,Model-961,,Screen Crack,No,,,Very bad service
FAIL06585,Laptop,Sony,Model-935,44.0,Battery Issue,Yes,3067.41,2.0,nan
,Smartwatch,OnePlus,Model-887,55.0,Screen Crack,Yes,4449.39,2.2,Had to replace
FAIL06587,Gaming Console,Lenovo,Model-712,15.0,Software Crash,Yes,183.59,4.7,Not satisfied
FAIL06588,Gaming Console,Sony,Model-546,15.0,Software Crash,No,4913.91,4.2,nan
FAIL06589,Laptop,Sony,Model-698,22.0,Overheating,No,4866.38,2.0,Not satisfied
FAIL06590,Smartphone,Lenovo,Model-767,36.0,Screen Crack,Yes,1406.7,3.3,Not satisfied
FAIL06591,Smartphone,Dell,Model-888,21.0,Overheating,No,2178.29,2.3,Fixed quickly
FAIL06592,Smartwatch,Lenovo,Model-836,17.0,Battery Issue,Yes,2868.9,2.8,nan
FAIL06593,Smartphone,Apple,Model-266,13.0,Overheating,Yes,4243.6,3.8,Had to replace
,Smartwatch,Sony,Model-529,59.0,Speaker Malfunction,Yes,398.87,2.0,Perfect repair
FAIL06595,Smartwatch,Lenovo,Model-702,30.0,Battery Issue,Yes,1211.1,1.3,Not satisfied
FAIL06596,Gaming Console,Samsung,Model-490,16.0,Overheating,Yes,3334.58,5.0,Perfect repair
FAIL06597,Smartwatch,Dell,Model-374,16.0,Speaker Malfunction,Yes,402.0,2.7,Had to replace
FAIL06598,Tablet,Apple,Model-232,50.0,Battery Issue,Yes,4474.08,3.9,Perfect repair
FAIL06599,Smartwatch,HP,Model-811,46.0,Screen Crack,Yes,4443.0,5.0,nan
FAIL06600,Smartwatch,Sony,Model-707,35.0,Overheating,No,583.23,1.2,Had to replace
FAIL06601,Tablet,Lenovo,Model-968,48.0,Battery Issue,Yes,2135.83,2.8,Perfect repair
,Laptop,Sony,Model-978,,Overheating,No,,,nan
FAIL06603,Smartphone,HP,Model-193,2.0,Screen Crack,No,3279.72,3.6,nan
FAIL06604,Smartphone,Sony,Model-268,8.0,Screen Crack,Yes,2756.35,1.7,Fixed quickly
FAIL06605,Smartphone,Lenovo,Model-781,48.0,Battery Issue,No,106.47,4.8,Not satisfied
FAIL06606,Laptop,Lenovo,Model-515,27.0,Software Crash,No,734.23,4.5,Perfect repair
FAIL06607,Tablet,Apple,Model-487,37.0,Screen Crack,Yes,4179.12,3.6,Fixed quickly
FAIL06608,Smartphone,Dell,Model-842,5.0,Battery Issue,No,3962.72,1.6,Fixed quickly
FAIL06609,Smartphone,Lenovo,Model-105,28.0,Software Crash,Yes,183.67,2.4,Fixed quickly
FAIL06610,Smartwatch,Samsung,Model-806,58.0,Screen Crack,Yes,172.73,4.9,Very bad service
FAIL06611,Laptop,HP,Model-229,42.0,Speaker Malfunction,Yes,4270.63,2.3,Had to replace
FAIL06612,Smartphone,OnePlus,Model-760,41.0,Software Crash,Yes,1870.39,5.0,Fixed quickly
FAIL06613,Laptop,Apple,Model-705,46.0,Speaker Malfunction,No,2093.12,4.3,nan
FAIL06614,Smartphone,Apple,Model-702,52.0,Overheating,Yes,4726.6,3.1,Very bad service
FAIL06615,Smartphone,HP,Model-346,5.0,Overheating,Yes,4495.36,4.4,Perfect repair
FAIL06616,Smartphone,Dell,Model-497,23.0,Speaker Malfunction,No,2013.86,4.9,Perfect repair
FAIL06617,Tablet,OnePlus,Model-896,,Software Crash,Yes,,,Fixed quickly
FAIL06618,Smartwatch,Dell,Model-243,,Battery Issue,No,,,Very bad service
FAIL06619,Tablet,Samsung,Model-592,10.0,Software Crash,No,2205.48,1.3,Had to replace
FAIL06620,Laptop,Samsung,Model-468,52.0,Software Crash,Yes,194.97,3.4,Perfect repair
FAIL06621,Smartwatch,Samsung,Model-975,26.0,Speaker Malfunction,No,3988.19,2.3,Perfect repair
,Gaming Console,OnePlus,Model-223,7.0,Speaker Malfunction,No,4057.69,2.5,Not satisfied
FAIL06623,Tablet,Dell,Model-661,18.0,Software Crash,No,3845.25,1.6,Had to replace
FAIL06624,Smartwatch,Sony,Model-596,19.0,Screen Crack,Yes,4828.78,1.3,Perfect repair
FAIL06625,Smartphone,OnePlus,Model-487,2.0,Software Crash,No,334.37,2.3,Fixed quickly
FAIL06626,Smartphone,Sony,Model-817,,Speaker Malfunction,No,,,Had to replace
FAIL06627,Tablet,Lenovo,Model-540,44.0,Software Crash,No,4306.44,1.3,Perfect repair
FAIL06628,Smartwatch,Sony,Model-115,24.0,Speaker Malfunction,Yes,676.21,1.2,Had to replace
FAIL06629,Tablet,HP,Model-238,52.0,Screen Crack,No,306.7,1.2,Fixed quickly
FAIL06630,Gaming Console,HP,Model-290,57.0,Speaker Malfunction,Yes,200.83,3.9,Fixed quickly
FAIL06631,Laptop,HP,Model-706,3.0,Speaker Malfunction,No,671.84,3.4,Not satisfied
FAIL06632,Tablet,HP,Model-583,55.0,Speaker Malfunction,Yes,4115.72,3.8,Had to replace
FAIL06633,Laptop,Dell,Model-896,6.0,Screen Crack,No,1914.59,4.3,Perfect repair
FAIL06634,Smartwatch,HP,Model-557,46.0,Speaker Malfunction,Yes,3145.36,3.5,Had to replace
FAIL06635,Gaming Console,Samsung,Model-393,27.0,Speaker Malfunction,No,2029.66,2.9,Very bad service
FAIL06636,Tablet,HP,Model-335,21.0,Speaker Malfunction,Yes,2901.3,4.3,nan
FAIL06637,Smartwatch,Apple,Model-137,18.0,Overheating,No,1463.05,3.5,Perfect repair
FAIL06638,Tablet,Sony,Model-703,33.0,Screen Crack,Yes,4501.99,3.8,Perfect repair
FAIL06639,Smartphone,Apple,Model-198,46.0,Overheating,Yes,3130.51,2.7,Not satisfied
,Smartwatch,Apple,Model-196,16.0,Battery Issue,Yes,2380.07,2.8,nan
FAIL06641,Gaming Console,Lenovo,Model-834,51.0,Overheating,No,1457.78,2.8,Very bad service
FAIL06642,Smartwatch,Samsung,Model-427,57.0,Screen Crack,No,1553.45,2.1,Fixed quickly
FAIL06643,Gaming Console,Dell,Model-834,21.0,Battery Issue,Yes,3510.35,3.5,Very bad service
FAIL06644,Smartphone,Samsung,Model-979,37.0,Screen Crack,No,2109.06,2.8,Perfect repair
FAIL06645,Smartphone,OnePlus,Model-153,2.0,Screen Crack,No,2867.3,1.2,Very bad service
FAIL06646,Laptop,Dell,Model-808,51.0,Software Crash,Yes,4938.46,3.8,Perfect repair
FAIL06647,Laptop,Samsung,Model-201,45.0,Speaker Malfunction,No,1648.5,3.0,Perfect repair
FAIL06648,Smartphone,Dell,Model-731,2.0,Screen Crack,No,2106.65,1.8,Fixed quickly
FAIL06649,Smartphone,HP,Model-568,39.0,Speaker Malfunction,Yes,1675.89,1.2,Had to replace
FAIL06650,Laptop,Samsung,Model-590,3.0,Overheating,Yes,540.21,1.8,Not satisfied
FAIL06651,Laptop,Apple,Model-508,16.0,Overheating,No,4707.45,3.0,Not satisfied
FAIL06652,Laptop,OnePlus,Model-589,53.0,Software Crash,No,3776.48,1.3,Not satisfied
FAIL06653,Smartwatch,Samsung,Model-620,28.0,Software Crash,No,3105.7,3.5,Very bad service
FAIL06654,Smartphone,Apple,Model-504,28.0,Speaker Malfunction,Yes,217.45,2.1,Perfect repair
,Tablet,Dell,Model-922,,Speaker Malfunction,No,,,Not satisfied
FAIL06656,Gaming Console,HP,Model-165,31.0,Overheating,No,451.9,4.2,Had to replace
FAIL06657,Gaming Console,HP,Model-456,44.0,Overheating,Yes,730.8,1.4,Perfect repair
FAIL06658,Gaming Console,HP,Model-169,20.0,Software Crash,Yes,527.42,3.9,Had to replace
FAIL06659,Gaming Console,Apple,Model-375,38.0,Screen Crack,Yes,817.26,4.3,Had to replace
FAIL06660,Laptop,Sony,Model-304,11.0,Screen Crack,No,3224.22,4.5,Perfect repair
FAIL06661,Laptop,Sony,Model-689,42.0,Battery Issue,Yes,498.12,3.2,Very bad service
FAIL06662,Smartphone,Samsung,Model-486,36.0,Software Crash,Yes,3210.94,4.4,Fixed quickly
FAIL06663,Laptop,Sony,Model-975,11.0,Speaker Malfunction,No,3905.43,4.1,Fixed quickly
FAIL06664,Gaming Console,Sony,Model-460,39.0,Software Crash,Yes,2345.16,3.3,Had to replace
FAIL06665,Smartwatch,Sony,Model-655,48.0,Screen Crack,Yes,3228.41,2.7,Had to replace
FAIL06666,Smartwatch,Sony,Model-857,6.0,Screen Crack,Yes,1833.8,1.0,nan
FAIL06667,Tablet,Apple,Model-252,31.0,Overheating,No,3762.34,3.5,Had to replace
FAIL06668,Smartphone,HP,Model-150,53.0,Screen Crack,No,4935.95,2.0,Fixed quickly
FAIL06669,Smartwatch,Dell,Model-114,38.0,Software Crash,Yes,1767.45,1.9,Had to replace
FAIL06670,Smartwatch,Apple,Model-205,35.0,Overheating,Yes,3085.16,1.6,Perfect repair
,Smartwatch,OnePlus,Model-816,18.0,Overheating,No,4860.75,3.7,Very bad service
FAIL06672,Gaming Console,OnePlus,Model-255,9.0,Overheating,Yes,256.01,3.7,nan
FAIL06673,Gaming Console,OnePlus,Model-798,42.0,Battery Issue,Yes,1469.25,2.7,Perfect repair
FAIL06674,Tablet,Sony,Model-334,49.0,Speaker Malfunction,Yes,887.35,2.9,Very bad service
FAIL06675,Laptop,Sony,Model-423,,Battery Issue,Yes,,,Very bad service
FAIL06676,Laptop,Apple,Model-585,3.0,Speaker Malfunction,No,969.4,1.6,Had to replace
FAIL06677,Laptop,Dell,Model-701,23.0,Speaker Malfunction,Yes,1637.57,1.9,Fixed quickly
FAIL06678,Smartwatch,HP,Model-400,10.0,Software Crash,No,2225.06,4.8,Very bad service
FAIL06679,Laptop,Sony,Model-310,5.0,Speaker Malfunction,No,364.02,5.0,nan
FAIL06680,Laptop,Samsung,Model-804,2.0,Software Crash,Yes,1554.16,3.0,Had to replace
FAIL06681,Gaming Console,Lenovo,Model-205,25.0,Overheating,No,1206.31,2.8,Perfect repair
,Gaming Console,Dell,Model-384,23.0,Software Crash,No,2205.96,1.3,Perfect repair
FAIL06683,Laptop,Lenovo,Model-767,3.0,Screen Crack,No,4990.34,3.7,Perfect repair
FAIL06684,Gaming Console,Lenovo,Model-902,53.0,Battery Issue,Yes,4989.76,2.9,Very bad service
FAIL06685,Gaming Console,Sony,Model-112,17.0,Software Crash,No,997.85,3.2,Not satisfied
FAIL06686,Smartwatch,Samsung,Model-534,41.0,Speaker Malfunction,No,3609.28,4.7,Not satisfied
FAIL06687,Tablet,OnePlus,Model-592,,Software Crash,Yes,,,Fixed quickly
FAIL06688,Gaming Console,Apple,Model-113,28.0,Software Crash,Yes,2649.18,4.7,Fixed quickly
FAIL06689,Tablet,HP,Model-684,5.0,Overheating,No,3725.11,1.4,Had to replace
,Smartphone,Samsung,Model-293,58.0,Battery Issue,No,2132.48,2.5,Very bad service
FAIL06691,Laptop,Sony,Model-856,41.0,Overheating,Yes,3034.82,3.7,Fixed quickly
FAIL06692,Tablet,Samsung,Model-433,,Battery Issue,Yes,,,Very bad service
FAIL06693,Tablet,Apple,Model-358,9.0,Battery Issue,No,1580.96,4.8,Fixed quickly
FAIL06694,Smartphone,Lenovo,Model-103,6.0,Speaker Malfunction,Yes,820.21,3.3,nan
,Laptop,Sony,Model-528,6.0,Overheating,No,1529.23,3.4,Perfect repair
FAIL06696,Laptop,OnePlus,Model-810,48.0,Software Crash,No,4416.27,1.5,Had to replace
FAIL06697,Laptop,Lenovo,Model-882,9.0,Screen Crack,No,4517.51,1.1,Perfect repair
FAIL06698,Gaming Console,Dell,Model-279,17.0,Screen Crack,No,4320.3,3.6,Had to replace
FAIL06699,Smartwatch,Samsung,Model-575,13.0,Speaker Malfunction,Yes,1531.56,1.9,Not satisfied
FAIL06700,Smartwatch,Dell,Model-723,3.0,Speaker Malfunction,Yes,4479.49,4.3,Fixed quickly
FAIL06701,Gaming Console,Apple,Model-687,9.0,Speaker Malfunction,Yes,882.11,1.2,Had to replace
FAIL06702,Laptop,Samsung,Model-116,14.0,Speaker Malfunction,Yes,4304.69,1.7,Not satisfied
FAIL06703,Smartphone,HP,Model-884,3.0,Overheating,No,1446.22,4.1,Fixed quickly
FAIL06704,Gaming Console,Apple,Model-873,36.0,Battery Issue,Yes,3301.7,1.1,nan
FAIL06705,Gaming Console,Samsung,Model-278,20.0,Software Crash,No,3784.81,2.0,Very bad service
FAIL06706,Tablet,Samsung,Model-659,46.0,Software Crash,No,479.43,3.9,nan
